Date,Country,City,Specie,count,min,max,median,variance
20-02-2019,IN,Kolkata,wind-speed,96,0,3,0.8,4.93
28-02-2019,IN,Kolkata,wind-speed,96,0,5.9,0.7,25.64
02-03-2019,IN,Kolkata,wind-speed,96,0,4.6,0.5,18.13
07-03-2019,IN,Kolkata,wind-speed,96,0,4.2,0.9,15.77
11-03-2019,IN,Kolkata,wind-speed,96,0,3,0.4,5.44
12-03-2019,IN,Kolkata,wind-speed,96,0.1,3.2,0.7,4.99
02-02-2019,IN,Kolkata,wind-speed,96,0,3,0.3,9.55
18-02-2019,IN,Kolkata,wind-speed,96,0,3.7,0.5,11.23
29-03-2019,IN,Kolkata,wind-speed,96,0.5,2.8,1.6,3.42
07-02-2019,IN,Kolkata,wind-speed,96,0,3.7,0.4,8.54
16-02-2019,IN,Kolkata,wind-speed,96,0,2.8,0.7,3.12
27-02-2019,IN,Kolkata,wind-speed,96,0.1,5.5,1.2,16.81
03-03-2019,IN,Kolkata,wind-speed,96,0,4,0.3,12.96
06-01-2019,IN,Kolkata,wind-speed,96,0,1.8,0.3,1.76
05-02-2019,IN,Kolkata,wind-speed,96,0,4.2,0.4,12.66
08-02-2019,IN,Kolkata,wind-speed,96,0,2.1,0.5,2.53
10-02-2019,IN,Kolkata,wind-speed,96,0,4.6,0.7,6.01
14-02-2019,IN,Kolkata,wind-speed,96,0,1.5,0.3,1.31
09-01-2019,IN,Kolkata,wind-speed,96,0,1.3,0.2,1.38
13-01-2019,IN,Kolkata,wind-speed,96,0,1.9,0.2,1.92
19-02-2019,IN,Kolkata,wind-speed,96,0,2.5,0.9,2.73
21-02-2019,IN,Kolkata,wind-speed,96,0,3.4,0.4,10.91
24-02-2019,IN,Kolkata,wind-speed,96,0,3.4,0.6,9.18
01-01-2019,IN,Kolkata,wind-speed,96,0,1.5,0.4,2.09
07-01-2019,IN,Kolkata,wind-speed,96,0,1.6,0.2,1.91
30-01-2019,IN,Kolkata,wind-speed,96,0,3.6,0.5,12.26
12-02-2019,IN,Kolkata,wind-speed,96,0,1.8,0.5,2.26
31-12-2018,IN,Kolkata,wind-speed,96,0,2,0.5,2.58
10-01-2019,IN,Kolkata,wind-speed,96,0,1.3,0.3,1.54
30-03-2019,IN,Kolkata,wind-speed,95,0.2,2.6,1.2,2.78
20-03-2019,IN,Kolkata,wind-speed,96,0,2.8,0.6,4.85
25-03-2019,IN,Kolkata,wind-speed,72,0,2.1,0.5,2.77
15-02-2019,IN,Kolkata,wind-speed,96,0,2,0.3,2.32
26-02-2019,IN,Kolkata,wind-speed,93,0.1,4.5,1,13.54
16-03-2019,IN,Kolkata,wind-speed,85,0.1,2.5,0.6,4.03
17-03-2019,IN,Kolkata,wind-speed,96,0.1,3.6,0.6,5.88
18-03-2019,IN,Kolkata,wind-speed,96,0.1,3.1,0.6,5.12
24-03-2019,IN,Kolkata,wind-speed,72,0,2.6,0.4,6.35
31-01-2019,IN,Kolkata,wind-speed,95,0,2.9,0.7,9.28
03-02-2019,IN,Kolkata,wind-speed,96,0,3.3,0.4,9.83
27-03-2019,IN,Kolkata,wind-speed,72,0.1,2.9,0.7,4.47
16-01-2019,IN,Kolkata,wind-speed,96,0,1.9,0.5,2.62
09-02-2019,IN,Kolkata,wind-speed,96,0.1,4.3,0.8,6.64
09-03-2019,IN,Kolkata,wind-speed,72,0,2.8,0.5,9.22
15-01-2019,IN,Kolkata,wind-speed,96,0,1.7,0.4,2.21
28-01-2019,IN,Kolkata,wind-speed,96,0,3.4,0.6,4.75
10-03-2019,IN,Kolkata,wind-speed,96,0.1,3.3,1.2,4.7
14-03-2019,IN,Kolkata,wind-speed,96,0,4,0.6,4.63
26-03-2019,IN,Kolkata,wind-speed,72,0.3,3,1.2,4.96
03-01-2019,IN,Kolkata,wind-speed,96,0,1.4,0.2,1.12
04-03-2019,IN,Kolkata,wind-speed,96,0,4,0.7,10.91
11-01-2019,IN,Kolkata,wind-speed,96,0,2,0.3,2.64
19-01-2019,IN,Kolkata,wind-speed,96,0,2,0.3,2.31
27-01-2019,IN,Kolkata,wind-speed,96,0,2,0.5,3.31
04-02-2019,IN,Kolkata,wind-speed,96,0,3.8,0.3,9.91
05-03-2019,IN,Kolkata,wind-speed,96,0.1,3.1,0.6,4.63
23-03-2019,IN,Kolkata,wind-speed,72,0,3.8,0.4,7.47
31-03-2019,IN,Kolkata,wind-speed,92,0.1,2.7,1.6,3.69
05-01-2019,IN,Kolkata,wind-speed,96,0,1.5,0.4,2.08
18-01-2019,IN,Kolkata,wind-speed,96,0,1.9,0.3,1.93
14-01-2019,IN,Kolkata,wind-speed,96,0,1.3,0.2,1.06
20-01-2019,IN,Kolkata,wind-speed,96,0,1.8,0.2,1.69
21-01-2019,IN,Kolkata,wind-speed,96,0,1.6,0.3,1.4
22-01-2019,IN,Kolkata,wind-speed,96,0,1.1,0.2,0.88
29-01-2019,IN,Kolkata,wind-speed,96,0,4.1,0.7,13.22
01-02-2019,IN,Kolkata,wind-speed,96,0,3.2,0.2,7.85
08-01-2019,IN,Kolkata,wind-speed,95,0,2,0.5,2.64
12-01-2019,IN,Kolkata,wind-speed,96,0,1.7,0.3,2.25
08-03-2019,IN,Kolkata,wind-speed,85,0,3.8,0.6,14.63
28-03-2019,IN,Kolkata,wind-speed,85,0,2.3,1.1,3.5
22-02-2019,IN,Kolkata,wind-speed,96,0,3.6,0.7,9.1
01-03-2019,IN,Kolkata,wind-speed,96,0,5.1,0.8,23.51
23-02-2019,IN,Kolkata,wind-speed,96,0,4.9,0.4,16.78
25-02-2019,IN,Kolkata,wind-speed,96,0.1,6.8,0.9,11.55
13-03-2019,IN,Kolkata,wind-speed,96,0,3.2,0.7,7.23
15-03-2019,IN,Kolkata,wind-speed,93,0.1,4.2,0.4,4.13
21-03-2019,IN,Kolkata,wind-speed,96,0.2,2.9,0.8,3.9
17-01-2019,IN,Kolkata,wind-speed,96,0,1.9,0.3,1.97
13-02-2019,IN,Kolkata,wind-speed,96,0,1.8,0.4,1.94
17-02-2019,IN,Kolkata,wind-speed,96,0,5.5,0.6,18.61
06-03-2019,IN,Kolkata,wind-speed,94,0,4,0.6,13.11
04-01-2019,IN,Kolkata,wind-speed,96,0,1.3,0.3,1.3
11-02-2019,IN,Kolkata,wind-speed,96,0,2.1,0.5,3.25
24-01-2019,IN,Kolkata,wind-speed,96,0,1.4,0.3,1.36
25-01-2019,IN,Kolkata,wind-speed,96,0,1.8,0.5,2.22
26-01-2019,IN,Kolkata,wind-speed,96,0,2.3,0.7,2.58
06-02-2019,IN,Kolkata,wind-speed,96,0,3.3,0.3,10.7
19-03-2019,IN,Kolkata,wind-speed,96,0.2,3,0.8,5.5
22-03-2019,IN,Kolkata,wind-speed,89,0.3,3.7,0.9,4.85
02-01-2019,IN,Kolkata,wind-speed,96,0,1.2,0.3,1.32
23-01-2019,IN,Kolkata,wind-speed,96,0,1.6,0.2,1.54
13-04-2019,IN,Kolkata,wind-speed,96,0.1,4.3,1.3,8.93
21-04-2019,IN,Kolkata,wind-speed,96,0.2,5.9,1.4,9.83
26-04-2019,IN,Kolkata,wind-speed,87,0.3,3.3,1.5,5.31
28-04-2019,IN,Kolkata,wind-speed,96,0.7,3.6,1.8,5.61
07-05-2019,IN,Kolkata,wind-speed,96,0.6,6.1,1.6,20.82
14-05-2019,IN,Kolkata,wind-speed,96,0.1,2.4,0.9,3.94
17-05-2019,IN,Kolkata,wind-speed,96,0.5,2.6,1,3.59
07-04-2019,IN,Kolkata,wind-speed,96,0.2,3.5,1.2,7.22
15-06-2019,IN,Kolkata,wind-speed,66,0.1,2.8,1.7,5.19
16-06-2019,IN,Kolkata,wind-speed,72,0.3,3.1,1.6,3.67
22-06-2019,IN,Kolkata,wind-speed,96,0.1,3.1,1.6,6.11
25-06-2019,IN,Kolkata,wind-speed,96,0.7,3.2,1.6,3.27
28-06-2019,IN,Kolkata,wind-speed,120,0.4,5.6,1.9,17.86
25-05-2019,IN,Kolkata,wind-speed,96,0.3,3.8,1.3,5.55
06-05-2019,IN,Kolkata,wind-speed,96,0.4,6.6,1.4,19.74
11-05-2019,IN,Kolkata,wind-speed,72,0.6,2.6,1.5,2.7
23-06-2019,IN,Kolkata,wind-speed,96,0.1,3,1.4,5.15
04-04-2019,IN,Kolkata,wind-speed,94,0.2,3,1.7,4.53
05-05-2019,IN,Kolkata,wind-speed,94,0,6.1,1.4,23.29
31-05-2019,IN,Kolkata,wind-speed,72,0.1,3.1,1.4,5.54
07-06-2019,IN,Kolkata,wind-speed,96,0.1,3.3,0.9,5.44
19-06-2019,IN,Kolkata,wind-speed,72,0,2.8,0.6,5.15
21-06-2019,IN,Kolkata,wind-speed,96,0.1,4.1,1.3,7.86
03-04-2019,IN,Kolkata,wind-speed,95,0.1,2.7,1.5,5.15
09-05-2019,IN,Kolkata,wind-speed,88,0.5,5.9,1.7,17.31
20-05-2019,IN,Kolkata,wind-speed,96,0.1,2.2,1,2.46
27-04-2019,IN,Kolkata,wind-speed,72,0.3,3.1,1.6,4.1
06-04-2019,IN,Kolkata,wind-speed,96,0,5.2,1.2,9.97
11-04-2019,IN,Kolkata,wind-speed,96,0.2,2.5,1.3,3.94
12-04-2019,IN,Kolkata,wind-speed,96,0.1,3.8,1,6.5
19-05-2019,IN,Kolkata,wind-speed,96,0.1,2.8,0.7,3.38
03-06-2019,IN,Kolkata,wind-speed,96,0.1,2.1,0.8,3.11
30-06-2019,IN,Kolkata,wind-speed,116,0,5.4,1,9.96
02-04-2019,IN,Kolkata,wind-speed,96,0,2.7,1.4,4.69
